,Date,Tweet,Tweet Source,Retweets,Likes,Location,Clean Tweet,SS
872,2020-12-27 11:16:48,"If everyone is misled, then what's the point in Modiji remaining as PM. 

It is Modiji who is misleading people with his fake promises and fancy speeches! 

And AMBANI and ADANI are leading Modiji!

@srivatsayb 
#farmersrprotest 
#FarmersProtest 
#FarmerBill2020 
#FarmersBill https://t.co/PASK81wEUg",Twitter Web App,0,0,"Bengaluru, India",everyone misled then whats the point modiji remaining modiji who misleading people with his fake promises and fancy speeches and ambani and adani are leading modiji,NEGATIVE
873,2020-12-27 11:13:54,Should we believe that farmers are at loss ? Should we believe that PM Modi is trekking on a path that ruins farmers &amp; their lives? #FarmersBill,Twitter Web App,0,0,New Delhi,should believe that farmers are loss should believe that modi trekking path that ruins farmers amp their lives,NEGATIVE
874,2020-12-27 11:09:15,"@SonuSood was everything you did from helping migrants to all your charity shown on media a publicity stunt?
Why have you not supported or spoken anything on the farmers bill?
#FarmLawsOnlyFlaws #FarmersBill #FarmersProtests",Twitter for Android,2,1,,was everything you did from helping migrants all your charity shown media publicity stunt why have you not supported spoken anything the farmers bill,NEGATIVE
875,2020-12-27 10:57:33,Offering without comments #FarmersBill https://t.co/9O7ekufwzA,Twitter for iPhone,0,0,NYC/LA/ATL,offering without comments,NEGATIVE
876,2020-12-27 10:52:11,"@RahulGandhi do you remember your speech ? 

You are Fake Boss 

#FarmersBill #FarmerBill2020 https://t.co/Itsu5GESnT",Twitter for Android,1,2,"Kolkata, India",you remember your speech you are fake boss,NEGATIVE
877,2020-12-27 10:45:03,"Must have highest ever heard #mankibaat but with Thali n Taali

#FarmersProtest #FarmersBill #Farmers #FarmersProtests https://t.co/aqOC555yHo",Twitter Web App,0,0,,must have highest ever heard but with thali taali,POSITIVE
878,2020-12-27 10:40:24,"@Satyanewshi @KanchanGupta @KartikeyaTanna

Unfortunately for you and your brood, the huge majority of Indian population and leaders in the international community trust the PM and doesn't even give a damn for your rantings. #MannKiBaat #FarmersBill https://t.co/k77pLeUHhd",Twitter for Android,0,0,"Dubai, Kolkata",unfortunately for you and your brood the huge majority indian population and leaders the international community trust the and doesnt even give damn for your rantings,NEGATIVE
879,2020-12-27 10:36:45,@MinhazMerchant #Pappu explaining benefits of #FarmersBill https://t.co/6jpnpLPkRT,Twitter for Android,0,0,,explaining benefits,POSITIVE
880,2020-12-27 10:36:08,"@mlkhattar @Dchautala #JJP_किसान_का_साथ_दो @BJP4Haryana 

Thanx 🙏

#FarmersProtest #FarmersBill #FarmerProtest #farms https://t.co/leNDiTGmjw",Twitter Web App,0,0,,सन_क_सथ_द thanx,NEGATIVE
881,2020-12-27 10:22:09,State/Central govt should buy all gym subscription at MSP decided by expert committee #FarmersProtest #FarmersBill https://t.co/P4Ofj1lywT,Twitter for iPhone,0,0,"Ahmedabad/Mumbai, भारत.",statecentral govt should buy all gym subscription msp decided expert committee,NEGATIVE
882,2020-12-27 10:20:39,"#MSP Will Continue, No One Can Take Away Land from Farmers, Says #RajnathSingh 
@rajnathsingh #FarmersBill #FarmerBill2020 #farmersrprotest 
https://t.co/Yz44zSG4V5",Twitter Web App,0,1,"Mumbai, India",will continue one can take away land from farmers says,POSITIVE
883,2020-12-27 10:19:55,"Farmers at Sungh Border Celebrating Birthday. Eating Cake after Pizza ☺️

#FarmersProtest #FarmersProtests #mojo #FarmersBill #SinghuBorder https://t.co/oZy5h4ZE6E",Twitter for Android,0,0,India,farmers sungh border celebrating birthday eating cake after pizza,POSITIVE
884,2020-12-27 10:12:13,Not sure what was the context of the speech but it anyway signifies the need of getting rid of the middlemen. #Farmers #FarmersWithModi #FarmersBill #FarmersProtest https://t.co/GrKJy11kUi,Twitter for iPhone,0,0,Hong Kong,not sure what was the context the speech but anyway signifies the need getting rid the middlemen,NEGATIVE
885,2020-12-27 10:12:04,#rahulgandhi finally supporting #FarmersBill https://t.co/1mVpEH3ntd,Twitter for Android,0,0,"Sultanpur, India",finally supporting,POSITIVE
886,2020-12-27 10:04:51,"Income of #farmers will double with enactment of #farmlaws2020 : @rajnathsingh 

#FarmersBill #FarmersProtests #FarmersProtest #FarmLawsOnlyFlaws  

https://t.co/On39vrA76M",TweetDeck,0,1,"Mohali, India",income will double with enactment,NEGATIVE
887,2020-12-27 10:04:42,These bravehearts of the country don't have to prove themselves time and again #FarmersProtest repeal #FarmersBill https://t.co/Bi4Wlm9a2q,Twitter for Android,1,0,,these bravehearts the country dont have prove themselves time and again repeal,NEGATIVE
888,2020-12-27 10:03:36,"Stop spreading rumours about the law ..
It's only in favour of farmers 
Ye vipaksh bakwaas band kare or farmers ko galat information dena chodhe 
#मोदी_बकवास_बंद_कर
#ModiWithFarmers 
#FarmersProtest 
#FarmersBill",Twitter Web App,1,3,,stop spreading rumours about the law its only favour farmers vipaksh bakwaas band kare farmers galat information dena chodhe द_बकवस_बद_कर,NEGATIVE
889,2020-12-27 10:01:20,"Interview to Rajdeep: Not a single concrete answer to what they have a problem against #FarmersBill recently
The only thing is to make fun of Modi and abuse him.Making fun of ministers and their clowns under the belt jokes
 #राकेश_टिकैत_माफी_मांग 
#राकेश_टिकेट_जिहादी_कुत्ता_है",Twitter for Android,2,3,India,interview rajdeep not single concrete answer what they have problem against recently the only thing make fun modi and abuse himmaking fun ministers and their clowns under the belt jokes कश_टकत_मफ_मग कश_टकट_जहद_कतत_ह,NEGATIVE
890,2020-12-27 09:52:24,"Anti #FarmersBill are actually Election Funding  
#FitteMuhModi",Twitter for Android,0,1,India,anti are actually election funding,NEGATIVE
891,2020-12-27 09:46:46,@BJP4India leader @ManojTiwariMP throws open challenge to @ArvindKejriwal to have a debate on #FarmersBill but @AamAadmiParty chief hasn't turned up and now an empty chair has been kept for Delhi CM https://t.co/mwTkzUUPYh,Twitter for Android,1,1,New Delhi,leader throws open challenge have debate but chief hasnt turned and now empty chair has been kept for delhi,NEGATIVE
892,2020-12-27 09:41:28,"What a hypocrite! 

#priyankagandhi #FarmersProtests #FarmersBill #FarmBills2020 #congress #CongressMuktBharat https://t.co/kFaoert881",Twitter for iPhone,29,82,New Delhi,what hypocrite,NEGATIVE
893,2020-12-27 09:32:59,Well well well. 😂😂 #FarmersProtest #FarmersBill #FarmersProtests #CongressMarchForFarmers https://t.co/WR2sh37rku,Twitter for Android,0,0,India,well well well,POSITIVE
894,2020-12-27 09:29:09,"#Farmersprotest : #Jalalabad lawyer ends life in protest against #FarmLaws2020 

#FarmersBill  #FarmersProtests  #FarmLawsOnlyFlaws 
 
https://t.co/Kayu17WYXl",TweetDeck,1,3,"Mohali, India",lawyer ends life protest against,NEGATIVE
895,2020-12-27 09:25:56,"Right now @boxervijender feeling like

Udtaa teer le liya award wapisi ka bol kr 😂😂😂

#FarmersProtest #FarmersBill #FarmersProtestHijacked #FarmersWithModi #FarmBills2020 #VijenderSingh",Twitter for Android,0,0,PKMKB,right now feeling like udtaa teer liya award wapisi bol,POSITIVE
896,2020-12-27 09:14:38,"@RahulGandhi , Sir this’s interesting. 
Can you kindly explain why now you are opposing #FarmersBill  ? https://t.co/FSPxzmNIuv",Twitter for iPhone,0,0,,sir thiss interesting can you kindly explain why now you are opposing,POSITIVE
897,2020-12-27 09:01:18,"I stand with farmer..
#farmersrprotest  #FarmersBill https://t.co/CmRqABeTQ8",Twitter for Android,0,1,"Hyderabad, India",stand with farmer,POSITIVE
898,2020-12-27 08:58:20,"So, #गोदी_मीडिया is trying to sell #FarmersBill now. Hmmm.. 🙄

Apparently, this bill will kill middlemen err farmers now.. 😛
 
#FarmersBill2020. Yes, the poor farmers deserve BMW, Toyota Fortuners and Merc SUVs too.. 🥰

#किसान_नहीं_कांग्रेस_परेशान_है
#किसान_नहीं_दलाल_परेशान_है https://t.co/NPURcaygPh",Twitter for Android,0,0,,द_मडय trying sell now hmmm apparently this bill will kill middlemen err farmers now yes the poor farmers deserve bmw toyota fortuners and merc suvs too सन_नह_कगरस_परशन_ह सन_नह_दलल_परशन_ह,NEGATIVE
899,2020-12-27 08:29:10,"Whats wrong? We are happy that one political party and their cm in the state has offered support and not let them alone like u&amp; ur aka... @INCIndia @INCPunjab @capt_amarinder 
#FarmersProtest 
#FarmersBill 
It is showing support to them u moron that does not mean hijacking https://t.co/5sJ0neQK54",Twitter Web App,1,4,"Mumbai, India",whats wrong are happy that one political party and their the state has offered support and not let them alone like uamp aka showing support them moron that does not mean hijacking,POSITIVE
900,2020-12-27 08:26:12,"Govt. succumbing to the pressure of the protesters and rolling back the laws would mean that any significant step towards positive agricultural reforms in the country might become politically difficult. 
(1/2)
#FarmersBill 
#FarmBills2020",Twitter for Android,0,2,"Ahmednagar MIDC, Ahmadnagar",govt succumbing the pressure the protesters and rolling back the laws would mean that any significant step towards positive agricultural reforms the country might become politically difficult,NEGATIVE
901,2020-12-27 08:25:19,Reality Of INDIA 🇮🇳😔 In one 📺video👇 #BJPDestroysEconomy #ModiStoplgnoringFarmers #FarmersBill #FarmersProtest #किसान_एकता_जिंदाबाद  #किसानों_का_दर्द_समझो #Election2020 https://t.co/F1qbFe4Dse#GodiMedia,Twitter for Android,0,1,,reality india one video सन_एकत_जदबद सन_क_दरद_समझ,NEGATIVE
902,2020-12-27 08:24:24,"Truth on #FarmersBill by none other than shri @RahulGandhi 

Everybody concerned about #FarmersProtest must listen once. https://t.co/sXsE8vat31",Twitter for Android,0,0,"Mumbai, India",truth none other than shri everybody concerned about must listen once,POSITIVE
903,2020-12-27 08:20:22,"#FarmersProtest : Protesting #farmers extend toll-free movement in #Haryana indefinitely

#TollPlaza #HaryanaNews #FarmersBill  #FarmersProtests #FarmersBill 

https://t.co/7r4bcB9H8A",TweetDeck,1,4,"Mohali, India",protesting extend tollfree movement indefinitely,NEGATIVE
904,2020-12-27 08:12:34,"@narendramodi @rajnathsingh Sir,
Take some wise steps regarding #GSTAmnesty and #FarmersBill 
Indians are will not cast vote next time only based on fake achhe din.
Price of every essential commodities are hiking. Only fake promises wount work in next yr Bengal election.",Twitter for Android,1,2,,sir take some wise steps regarding and indians are will not cast vote next time only based fake achhe din price every essential commodities are hiking only fake promises wount work next bengal election,NEGATIVE
905,2020-12-27 07:55:23,"Kisan first 
#kisanandolan #FarmerBill2020 #FarmersBill",Twitter for Android,0,0,Delhi,kisan first,POSITIVE
906,2020-12-27 07:54:03,"@kaushikcbasu Giving ₹500/- per month alms to #Farmers feels like we are living under a dictator.,.. give his right #MSP for the crops... Scrap u r #FarmersBill v don't need ur #MannKiBaat v want our right #swaminathancommission in letter &amp; spirit for all crops..",Twitter for Android,0,3,,giving per month alms feels like are living under dictator give his right for the crops scrap dont need want our right letter amp spirit for all crops,NEGATIVE
907,2020-12-27 07:44:05,"If you have a problem with #FarmersBill, then get it amended. Asking for repealing is nonsense..",Twitter for Android,0,0,"New Delhi, India",you have problem with then get amended asking for repealing nonsense,NEGATIVE
908,2020-12-27 07:41:20,"#FarmersProtest : BJP’s #Rajasthan ally @#RashtriyaLoktantrikParty (RLP) quits #NDA

@hanumanbeniwal #HANUMANBENIWAL #MannKiBaat #FarmersBill  #FarmLawsOnlyFlaws #FarmLaws2020  

https://t.co/nk9BFCWro9",TweetDeck,1,2,"Mohali, India",bjps ally rlp quits hanumanbeniwal,NEGATIVE
909,2020-12-27 07:34:55,#MannKiBaat is a one way dialogue with no results it's demonetisation of democracy in India #FarmersBill #BoycottJioSIM #AdaniAmbaniGang #SBI,Twitter for Android,1,0,fort kochi,one way dialogue with results its demonetisation democracy india,NEGATIVE
910,2020-12-27 07:29:39,"Let's do modifications in farm laws.. allow them to delete each and every line and let farm leaders under guidance of lawyers of their choice write it in the way they seem fit... why not accept it..
#FarmerBill2020 #FarmersProtest #FarmersBill #FarmLawsOnlyFlaws #FarmersProtests",Twitter for Android,0,0,LUDHIANA,lets modifications farm laws allow them delete each and every line and let farm leaders under guidance lawyers their choice write the way they seem fit why not accept,NEGATIVE
911,2020-12-27 07:27:46,"Politicians are thinking about people and politics. BJP starts whining again. 
Bunch of ninnies 

#FarmersBill",Twitter Web App,0,2,,politicians are thinking about people and politics bjp starts whining again bunch ninnies,NEGATIVE
